Amenity Type,Name,Latitude,Longitude
ice_cream,Arun Ice Cream Company Direct Store,13.0952123,79.6586626
ice_cream,Unknown,27.6768579,85.3171252
ice_cream,Cream Stone,17.4957251,78.3329733
ice_cream,Baskin-Robbins,17.4137073,78.4071231
ice_cream,FAB ice cream,12.8979474,77.6079394
ice_cream,Amul,19.4418276,72.8095132
ice_cream,Sidra Cool Point,12.9441794,77.5945035
ice_cream,Nandi Juice and Icecreams,14.7891652,75.9869385
ice_cream,Arun Icecreams,14.7874744,75.9858736
ice_cream,Baskin-Robbins,20.9295765,77.7607311
ice_cream,Top N Town Ice Cream Parlour,20.9380583,77.7752883
ice_cream,Chaman Ice Cream,31.9788672,74.2218893
ice_cream,Shani Cold Corner,31.9582081,74.2250704
ice_cream,Haji Cold Corner,31.7239943,73.9974432
ice_cream,Baba Kulfi,31.5801222,74.3059541
ice_cream,Baba Kulfi Wala,31.5768570,74.3173274
ice_cream,Happy Ending,31.4885199,74.3255482
ice_cream,Chaman Ice Cream,31.4794890,74.3005538
ice_cream,Desserts N More,15.5253287,73.8273756
ice_cream,Ice Touch Ice Cream,29.3906834,71.6723889
ice_cream,Naturals,28.5514630,77.2053927
